sample_rank,repo_name,item_type,number,event_source,event_type,event_id,created_at,actor_login,actor_github_type,author_association,actor_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,review_state,commit_sha,commit_author_login,commit_committer_login,collected_at
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866168,2024-05-17T22:54:03Z,osalpekar,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866171,2024-05-17T22:54:03Z,osalpekar,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866175,2024-05-17T22:54:03Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866176,2024-05-17T22:54:03Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866181,2024-05-17T22:54:03Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866183,2024-05-17T22:54:03Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866192,2024-05-17T22:54:03Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866194,2024-05-17T22:54:03Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866197,2024-05-17T22:54:03Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866202,2024-05-17T22:54:03Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866206,2024-05-17T22:54:03Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866213,2024-05-17T22:54:03Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866214,2024-05-17T22:54:03Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866223,2024-05-17T22:54:03Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866226,2024-05-17T22:54:03Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866230,2024-05-17T22:54:03Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866231,2024-05-17T22:54:03Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866232,2024-05-17T22:54:03Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866236,2024-05-17T22:54:03Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866239,2024-05-17T22:54:03Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866242,2024-05-17T22:54:03Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866245,2024-05-17T22:54:04Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866253,2024-05-17T22:54:04Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866255,2024-05-17T22:54:04Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866257,2024-05-17T22:54:04Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866263,2024-05-17T22:54:04Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866267,2024-05-17T22:54:04Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866270,2024-05-17T22:54:04Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866273,2024-05-17T22:54:04Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866276,2024-05-17T22:54:04Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866281,2024-05-17T22:54:04Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866284,2024-05-17T22:54:04Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866286,2024-05-17T22:54:04Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866288,2024-05-17T22:54:04Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866292,2024-05-17T22:54:04Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866294,2024-05-17T22:54:04Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866295,2024-05-17T22:54:04Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866299,2024-05-17T22:54:04Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866303,2024-05-17T22:54:04Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866306,2024-05-17T22:54:04Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866313,2024-05-17T22:54:04Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866314,2024-05-17T22:54:04Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866318,2024-05-17T22:54:04Z,tianyu-l,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866324,2024-05-17T22:54:05Z,tianyu-l,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866326,2024-05-17T22:54:05Z,tianyu-l,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866332,2024-05-17T22:54:05Z,yf225,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866341,2024-05-17T22:54:05Z,yf225,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866343,2024-05-17T22:54:05Z,tianyu-l,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866353,2024-05-17T22:54:05Z,chauhang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866363,2024-05-17T22:54:05Z,chauhang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866376,2024-05-17T22:54:05Z,yf225,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866380,2024-05-17T22:54:05Z,d4l3k,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866388,2024-05-17T22:54:05Z,d4l3k,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866393,2024-05-17T22:54:05Z,yf225,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866408,2024-05-17T22:54:05Z,chauhang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866424,2024-05-17T22:54:05Z,chauhang,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12853866438,2024-05-17T22:54:06Z,d4l3k,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12853866447,2024-05-17T22:54:06Z,d4l3k,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,referenced,12853866697,2024-05-17T22:54:10Z,wconstab,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,committed,,,,,,unknown,,no,,,40cec0a679415654d8a05d734bdc1430367cb352,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,referenced,12853874675,2024-05-17T22:56:42Z,wconstab,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,reviewed,2064481690,2024-05-17T23:10:38Z,kwen2501,User,COLLABORATOR,human_account,,no,,approved,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,committed,,,,,,unknown,,no,,,e973caaedf2d01ff4590df9efd0113465685353f,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,referenced,12853959925,2024-05-17T23:23:28Z,wconstab,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,committed,,,,,,unknown,,no,,,c916e3b949c3ae549461f4725607cb818760cd45,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,referenced,12871728962,2024-05-20T22:32:37Z,wconstab,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,commented,2121680280,2024-05-21T04:01:55Z,wconstab,User,CONTRIBUTOR,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,mentioned,12873453160,2024-05-21T04:01:56Z,pytorchbot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,subscribed,12873453168,2024-05-21T04:01:57Z,pytorchbot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,labeled,12873453303,2024-05-21T04:01:58Z,pytorch-bot[bot],Bot,,automation_bot,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,labeled,12873462784,2024-05-21T04:03:36Z,pytorchmergebot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,commented,2121681671,2024-05-21T04:03:46Z,pytorchmergebot,User,COLLABORATOR,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,referenced,12874830470,2024-05-21T06:50:04Z,pytorchmergebot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,labeled,12874830534,2024-05-21T06:50:05Z,pytorchmergebot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,closed,12874830575,2024-05-21T06:50:05Z,pytorchmergebot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,unlabeled,12874830819,2024-05-21T06:50:06Z,pytorchmergebot,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,pull_request,126582,timeline,head_ref_deleted,12880069670,2024-05-21T13:12:43Z,wconstab,User,,human_account,,no,,,,,,2026-08-30T17:03:04.079590+00:00
3,pytorch/pytorch,issue,129152,timeline,labeled,13232770247,2024-06-20T18:06:32Z,huydhn,User,,human_account,,no,,,,,,2026-08-30T17:03:05.992494+00:00
3,pytorch/pytorch,issue,129152,timeline,commented,2181754775,2024-06-21T00:08:59Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,,,,2026-08-30T17:03:05.992494+00:00
3,pytorch/pytorch,issue,129152,timeline,closed,13235732381,2024-06-21T00:08:59Z,huydhn,User,,human_account,,no,,,,,,2026-08-30T17:03:05.992494+00:00
3,pytorch/pytorch,issue,129152,timeline,mentioned,13235732463,2024-06-21T00:09:00Z,jeanschmidt,User,,human_account,,no,,,,,,2026-08-30T17:03:05.992494+00:00
3,pytorch/pytorch,issue,129152,timeline,subscribed,13235732469,2024-06-21T00:09:00Z,jeanschmidt,User,,human_account,,no,,,,,,2026-08-30T17:03:05.992494+00:00
3,pytorch/pytorch,pull_request,128803,timeline,commented,2172018915,2024-06-17T01:44:48Z,pytorch-bot[bot],Bot,NONE,automation_bot,pytorch-bot,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,labeled,13177983357,2024-06-17T01:44:49Z,pytorch-bot[bot],Bot,,automation_bot,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,labeled,13177983359,2024-06-17T01:44:49Z,pytorch-bot[bot],Bot,,automation_bot,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983682,2024-06-17T01:44:51Z,mrshenli,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983688,2024-06-17T01:44:51Z,mrshenli,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983698,2024-06-17T01:44:51Z,pritamdamania87,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983705,2024-06-17T01:44:51Z,pritamdamania87,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983715,2024-06-17T01:44:51Z,zhaojuanmao,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983727,2024-06-17T01:44:51Z,zhaojuanmao,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983740,2024-06-17T01:44:51Z,satgera,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983752,2024-06-17T01:44:51Z,satgera,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983764,2024-06-17T01:44:51Z,gqchen,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983773,2024-06-17T01:44:51Z,gqchen,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983781,2024-06-17T01:44:51Z,aazzolini,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983787,2024-06-17T01:44:52Z,aazzolini,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983801,2024-06-17T01:44:52Z,osalpekar,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983807,2024-06-17T01:44:52Z,osalpekar,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983820,2024-06-17T01:44:52Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983827,2024-06-17T01:44:52Z,jiayisuse,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983842,2024-06-17T01:44:52Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983855,2024-06-17T01:44:52Z,H-Huang,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983865,2024-06-17T01:44:52Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983869,2024-06-17T01:44:52Z,kwen2501,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983880,2024-06-17T01:44:52Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983887,2024-06-17T01:44:52Z,awgu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983899,2024-06-17T01:44:52Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983905,2024-06-17T01:44:52Z,penguinwu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983918,2024-06-17T01:44:52Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983927,2024-06-17T01:44:53Z,fegin,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983940,2024-06-17T01:44:53Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983948,2024-06-17T01:44:53Z,XilunWu,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983959,2024-06-17T01:44:53Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983966,2024-06-17T01:44:53Z,wanchaol,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983971,2024-06-17T01:44:53Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983979,2024-06-17T01:44:53Z,fduwjj,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,mentioned,13177983985,2024-06-17T01:44:53Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
3,pytorch/pytorch,pull_request,128803,timeline,subscribed,13177983993,2024-06-17T01:44:53Z,wz337,User,,human_account,,no,,,,,,2026-08-30T17:03:06.513403+00:00
